#separator:Semicolon
#html:false
#tags column:3
Según Caplan, ¿cuáles son los 3 niveles de prevención?;Primaria (antes de que aparezca, reduce incidencia), secundaria (detección temprana, reduce prevalencia) y terciaria (rehabilitación).;CENEVAL::Area2-Intervencion
¿Qué diferencia hay entre habilitar y rehabilitar?;"Habilitar es desarrollar una capacidad nueva; rehabilitar es recuperar una que se perdió.";CENEVAL::Area2-Intervencion
¿Cuáles son los niveles de atención en salud, y en qué se diferencian de los niveles de prevención?;"Primer nivel (atención primaria), segundo (especializada) y tercer nivel (hospitalaria); son un eje distinto al de los niveles de prevención.";CENEVAL::Area2-Intervencion
¿Qué principio rige a cada instancia freudiana: Id, Ego y Superego?;El Id se rige por el principio de placer, el Ego por el principio de realidad, y el Superego por la moral (el ideal del ego).;CENEVAL::Area2-Intervencion
¿Qué son Eros y Tánatos, y cómo se relacionan entre sí?;"Son la pulsión de vida (Eros) y la pulsión de muerte (Tánatos); para Freud, ambas se fusionan.";CENEVAL::Area2-Intervencion
¿Por qué se dice que la represión es la 'piedra fundamental' de las defensas?;"Porque es la defensa base sobre la que se construyen las demás; es silenciosa e inconsciente.";CENEVAL::Area2-Intervencion
¿Qué es la sublimación y por qué se considera la defensa más madura?;"Es canalizar la energía pulsional en creación o altruismo; se considera la defensa más madura de todas.";CENEVAL::Area2-Intervencion
¿Qué diferencia hay entre proyección e introyección?;"En la proyección veo en el otro algo mío; en la introyección meto en mí algo del otro.";CENEVAL::Area2-Intervencion
¿Qué diferencia hay entre ganancia primaria y secundaria de un síntoma?;"La ganancia primaria es el alivio interno de la ansiedad; la secundaria es el beneficio externo que trae el síntoma.";CENEVAL::Area2-Intervencion
Según Cameron, ¿por qué los delirios y alucinaciones se entienden como 'autocuración'?;Porque son un intento de la mente por recuperar el contacto con la realidad, no solo un fallo.;CENEVAL::Area2-Intervencion
¿Qué es el EFY de Bellak y cuál es su primera función?;"Son las 12 Funciones del Yo, un puente entre lo psicodinámico y lo descriptivo; la primera función es la prueba de realidad.";CENEVAL::Area2-Intervencion
¿Cuáles son las 4 reglas técnicas clásicas del psicoanálisis?;Asociación libre, atención flotante, neutralidad y abstinencia.;CENEVAL::Area2-Intervencion
¿Qué es la transferencia y qué es la contratransferencia?;"La transferencia es proyectar sobre el terapeuta figuras del pasado del paciente; la contratransferencia va en sentido contrario, del terapeuta hacia el paciente.";CENEVAL::Area2-Intervencion
Según Bordin, ¿de qué se compone la alianza terapéutica?;De vínculo, tareas y metas compartidas entre terapeuta y paciente.;CENEVAL::Area2-Intervencion
En el condicionamiento clásico de Pavlov, ¿qué asocia el proceso?;Asocia un Estímulo Condicionado (EC) con un Estímulo Incondicionado (EI), buscando que genere una Respuesta Condicionada (RC) similar a la Respuesta Incondicionada (RI) refleja original.;CENEVAL::Area2-Intervencion
En el condicionamiento operante de Skinner, ¿qué diferencia hay entre reforzador y castigo?;"El reforzador sube la frecuencia de la conducta; el castigo la baja. Ambos son consecuencias de la conducta.";CENEVAL::Area2-Intervencion
¿Qué es el refuerzo negativo y por qué no es lo mismo que un castigo?;"Es quitar algo aversivo para SUBIR la conducta; como sube la conducta (no la baja), no es un castigo.";CENEVAL::Area2-Intervencion
¿Qué es el moldeamiento (shaping)?;Es reforzar aproximaciones sucesivas hacia la conducta meta.;CENEVAL::Area2-Intervencion
¿Cómo funciona la economía de fichas?;Se dan fichas por conductas deseadas, que después se pueden canjear por privilegios.;CENEVAL::Area2-Intervencion
¿Cuál es la tríada cognitiva de Beck?;Visión negativa de sí mismo, del mundo y del futuro.;CENEVAL::Area2-Intervencion
En el modelo ABC de Ellis, ¿dónde está la clave del malestar?;"A = Acontecimiento activador, B = creencias (Beliefs), C = Consecuencia emocional; la clave está en B, las creencias.";CENEVAL::Area2-Intervencion
¿En qué consiste la reestructuración cognitiva?;En evaluar si un pensamiento es realista o útil, no en simplemente 'pensar bonito'.;CENEVAL::Area2-Intervencion
¿Por qué se le llama a la exposición 'la reina' de las técnicas para la ansiedad, y qué formas tiene?;"Porque es la técnica más efectiva; puede ser gradual (desensibilización sistemática) o de golpe (inundación).";CENEVAL::Area2-Intervencion
¿Cuáles son las 3 condiciones terapéuticas de Rogers, y qué tipo de terapia es la suya?;"Congruencia, aceptación incondicional y empatía; es una terapia no directiva.";CENEVAL::Area2-Intervencion
¿Cuál es el orden de la pirámide de Maslow?;Fisiológicas → seguridad → afiliación → estima → autorrealización.;CENEVAL::Area2-Intervencion
¿Cuáles son los 5 axiomas de la comunicación de Watzlawick?;"Es imposible no comunicar; todo mensaje tiene contenido y relación; existe la puntuación de la secuencia; hay comunicación digital y analógica; y los intercambios son simétricos o complementarios.";CENEVAL::Area2-Intervencion
